"id","year","conflict_new_id","type_of_violence","side_a","side_b","latitude","longitude","country","country_id","dyad_name","deaths_a","deaths_b","deaths_civilians"
133439,2008,333,1,"Government of Afghanistan","Taleban",34.3856,70.4428,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133441,2008,333,1,"Government of Afghanistan","Taleban",32.713324,69.27614,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
133442,2008,333,1,"Government of Afghanistan","Taleban",31.829363,64.608526,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133443,2008,333,1,"Government of Afghanistan","Taleban",33.366944,69.960555,"Afghanistan",700,"Government of Afghanistan - Taleban",0,7,2
133444,2008,333,1,"Government of Afghanistan","Taleban",33.366944,69.960555,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,10
133445,2008,333,1,"Government of Afghanistan","Taleban",33.305843,68.446963,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133446,2008,333,1,"Government of Afghanistan","Taleban",31.072875,65.158015,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,1
133447,2008,333,1,"Government of Afghanistan","Taleban",34.659698,69.847397,"Afghanistan",700,"Government of Afghanistan - Taleban",10,27,0
133450,2008,514,3,"Taleban","Civilians",34.740322,70.880043,"Afghanistan",700,"Taleban - Civilians",0,0,1
133451,2008,333,1,"Government of Afghanistan","Taleban",33.524792,69.049301,"Afghanistan",700,"Government of Afghanistan - Taleban",0,4,0
133452,2008,333,1,"Government of Afghanistan","Taleban",35.462075,63.469625,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133453,2008,333,1,"Government of Afghanistan","Taleban",34.631821,69.928751,"Afghanistan",700,"Government of Afghanistan - Taleban",0,18,0
133454,2008,333,1,"Government of Afghanistan","Taleban",31.640454,65.397591,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
133455,2008,333,1,"Government of Afghanistan","Taleban",32.997793,66.690348,"Afghanistan",700,"Government of Afghanistan - Taleban",0,11,0
133456,2008,333,1,"Government of Afghanistan","Taleban",33.505,68.410277,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
133457,2008,333,1,"Government of Afghanistan","Taleban",33.364304,62.340816,"Afghanistan",700,"Government of Afghanistan - Taleban",0,25,51
133458,2008,333,1,"Government of Afghanistan","Taleban",31.625941,63.861445,"Afghanistan",700,"Government of Afghanistan - Taleban",0,17,0
133459,2008,333,1,"Government of Afghanistan","Taleban",35.734207,63.785556,"Afghanistan",700,"Government of Afghanistan - Taleban",1,3,0
133460,2008,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133461,2008,333,1,"Government of Afghanistan","Taleban",35.0,63.75,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133462,2008,333,1,"Government of Afghanistan","Taleban",34.824688,69.655777,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133465,2008,333,1,"Government of Afghanistan","Taleban",34.79114,69.660444,"Afghanistan",700,"Government of Afghanistan - Taleban",0,6,0
133466,2008,514,3,"Taleban","Civilians",33.33333,67.75,"Afghanistan",700,"Taleban - Civilians",0,0,2
133467,2008,333,1,"Government of Afghanistan","Taleban",31.625941,63.861445,"Afghanistan",700,"Government of Afghanistan - Taleban",0,18,0
133468,2008,514,3,"Taleban","Civilians",34.33333,70.41667,"Afghanistan",700,"Taleban - Civilians",0,0,1
133488,2008,333,1,"Government of Afghanistan","Taleban",32.713324,69.27614,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133469,2008,333,1,"Government of Afghanistan","Taleban",32.6604,62.1207,"Afghanistan",700,"Government of Afghanistan - Taleban",1,6,0
133470,2008,333,1,"Government of Afghanistan","Taleban",32.751723,69.047267,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
133472,2008,333,1,"Government of Afghanistan","Taleban",32.920909,65.474153,"Afghanistan",700,"Government of Afghanistan - Taleban",2,24,0
133474,2008,333,1,"Government of Afghanistan","Taleban",34.88269,70.111984,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,1
133475,2008,333,1,"Government of Afghanistan","Taleban",34.95455,70.914272,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,1
133490,2008,333,1,"Government of Afghanistan","Taleban",30.987916,66.169753,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,1
133476,2008,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,189,0
133477,2008,333,1,"Government of Afghanistan","Taleban",34.531094,69.162796,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133478,2008,514,3,"Taleban","Civilians",32.134767,64.920689,"Afghanistan",700,"Taleban - Civilians",0,0,4
133479,2008,333,1,"Government of Afghanistan","Taleban",32.975216,69.395751,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,3
133480,2008,333,1,"Government of Afghanistan","Taleban",34.985958,63.129742,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133481,2008,333,1,"Government of Afghanistan","Taleban",32.214,67.0512,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133483,2008,333,1,"Government of Afghanistan","Taleban",33.383334,69.883334,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133491,2008,333,1,"Government of Afghanistan","Taleban",32.920909,65.474153,"Afghanistan",700,"Government of Afghanistan - Taleban",1,5,0
133492,2008,333,1,"Government of Afghanistan","Taleban",32.997793,66.690348,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
133493,2008,333,1,"Government of Afghanistan","Taleban",32.217008,67.567827,"Afghanistan",700,"Government of Afghanistan - Taleban",0,20,0
133494,2008,333,1,"Government of Afghanistan","Taleban",31.640454,65.397591,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
133534,2008,333,1,"Government of Afghanistan","Taleban",34.779888,69.892822,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
133495,2008,333,1,"Government of Afghanistan","Taleban",32.072639,64.830841,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133496,2008,333,1,"Government of Afghanistan","Taleban",32.2091,63.0522,"Afghanistan",700,"Government of Afghanistan - Taleban",0,6,2
133497,2008,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133499,2008,333,1,"Government of Afghanistan","Taleban",30.959629,61.862839,"Afghanistan",700,"Government of Afghanistan - Taleban",2,1,4
133500,2008,333,1,"Government of Afghanistan","Taleban",33.543516,69.9118,"Afghanistan",700,"Government of Afghanistan - Taleban",0,10,0
133501,2008,333,1,"Government of Afghanistan","Taleban",34.783333,70.183333,"Afghanistan",700,"Government of Afghanistan - Taleban",1,2,0
133737,2008,333,1,"Government of Afghanistan","Taleban",32.496494,62.240505,"Afghanistan",700,"Government of Afghanistan - Taleban",6,5,0
133502,2008,333,1,"Government of Afghanistan","Taleban",31.611795,65.705795,"Afghanistan",700,"Government of Afghanistan - Taleban",5,2,0
133504,2008,333,1,"Government of Afghanistan","Taleban",33.220631,67.996501,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
133505,2008,333,1,"Government of Afghanistan","Taleban",34.25,68.0,"Afghanistan",700,"Government of Afghanistan - Taleban",1,4,0
133506,2008,333,1,"Government of Afghanistan","Taleban",32.62675,65.873313,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133507,2008,333,1,"Government of Afghanistan","Taleban",32.10368,66.905121,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133509,2008,333,1,"Government of Afghanistan","Taleban",34.349991,62.200001,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133510,2008,333,1,"Government of Afghanistan","Taleban",33.372715,69.406475,"Afghanistan",700,"Government of Afghanistan - Taleban",0,12,0
133511,2008,333,1,"Government of Afghanistan","Taleban",32.217008,67.567827,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,6
133513,2008,333,1,"Government of Afghanistan","Taleban",33.543516,69.9118,"Afghanistan",700,"Government of Afghanistan - Taleban",0,11,0
133514,2008,333,1,"Government of Afghanistan","Taleban",33.3752,68.4071,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
133515,2008,333,1,"Government of Afghanistan","Taleban",33.530101,70.076616,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
133516,2008,333,1,"Government of Afghanistan","Taleban",31.611795,65.705795,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,2
133517,2008,333,1,"Government of Afghanistan","Taleban",31.62442,62.88076,"Afghanistan",700,"Government of Afghanistan - Taleban",1,1,1
136013,2004,514,3,"Taleban","Civilians",32.511956,66.987372,"Afghanistan",700,"Taleban - Civilians",0,0,2
133518,2008,333,1,"Government of Afghanistan","Taleban",34.797169,69.67923,"Afghanistan",700,"Government of Afghanistan - Taleban",0,10,0
133520,2008,333,1,"Government of Afghanistan","Taleban",34.011698,69.073448,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133521,2008,333,1,"Government of Afghanistan","Taleban",32.21683,62.88273,"Afghanistan",700,"Government of Afghanistan - Taleban",5,10,0
133522,2008,514,3,"Taleban","Civilians",33.33333,67.75,"Afghanistan",700,"Taleban - Civilians",0,0,3
133524,2008,333,1,"Government of Afghanistan","Taleban",32.280746,65.053246,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133525,2008,333,1,"Government of Afghanistan","Taleban",34.5585,68.9973,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,1
133526,2008,514,3,"Taleban","Civilians",31.00568,66.4002,"Afghanistan",700,"Taleban - Civilians",0,0,3
133527,2008,333,1,"Government of Afghanistan","Taleban",33.302944,62.1474,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
133528,2008,333,1,"Government of Afghanistan","Taleban",32.178461,66.508063,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133529,2008,333,1,"Government of Afghanistan","Taleban",32.416667,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",4,0,0
133531,2008,333,1,"Government of Afghanistan","Taleban",35.0,68.91667,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133532,2008,333,1,"Government of Afghanistan","Taleban",32.92962,66.2608,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133535,2008,333,1,"Government of Afghanistan","Taleban",32.511956,66.987372,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
133536,2008,333,1,"Government of Afghanistan","Taleban",33.383334,69.883334,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,1
133538,2008,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,6
133539,2008,333,1,"Government of Afghanistan","Taleban",34.33333,70.41667,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
133541,2008,333,1,"Government of Afghanistan","Taleban",31.270823,64.091336,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133543,2008,333,1,"Government of Afghanistan","Taleban",31.507365,65.850348,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133544,2008,333,1,"Government of Afghanistan","Taleban",34.900056,70.924465,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133545,2008,333,1,"Government of Afghanistan","Taleban",30.959629,61.862839,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133546,2008,333,1,"Government of Afghanistan","Taleban",32.6839,65.9222,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,6
133547,2008,333,1,"Government of Afghanistan","Taleban",34.95455,70.914272,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,3
133548,2008,333,1,"Government of Afghanistan","Taleban",31.00568,66.4002,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133559,2008,333,1,"Government of Afghanistan","Taleban",33.6301,70.1243,"Afghanistan",700,"Government of Afghanistan - Taleban",3,1,2
133549,2008,333,1,"Government of Afghanistan","Taleban",34.531094,69.162796,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
133550,2008,333,1,"Government of Afghanistan","Taleban",34.531094,69.162796,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133552,2008,333,1,"Government of Afghanistan","Taleban",36.70745,68.86706,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133553,2008,333,1,"Government of Afghanistan","Taleban",31.00568,66.4002,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133560,2008,333,1,"Government of Afghanistan","Taleban",31.640454,65.397591,"Afghanistan",700,"Government of Afghanistan - Taleban",1,20,0
133556,2008,333,1,"Government of Afghanistan","Taleban",31.611795,65.705795,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,1
212595,2015,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
133557,2008,333,1,"Government of Afghanistan","Taleban",33.305843,68.446963,"Afghanistan",700,"Government of Afghanistan - Taleban",4,0,0
133558,2008,333,1,"Government of Afghanistan","Taleban",33.220631,67.996501,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
133570,2008,333,1,"Government of Afghanistan","Taleban",33.3752,68.4071,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133561,2008,333,1,"Government of Afghanistan","Taleban",31.611795,65.705795,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133562,2008,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
133563,2008,333,1,"Government of Afghanistan","Taleban",31.266414,66.391938,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133565,2008,333,1,"Government of Afghanistan","Taleban",31.625941,63.861445,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133566,2008,333,1,"Government of Afghanistan","Taleban",31.00568,66.4002,"Afghanistan",700,"Government of Afghanistan - Taleban",3,1,3
133567,2008,333,1,"Government of Afghanistan","Taleban",32.416667,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133568,2008,333,1,"Government of Afghanistan","Taleban",32.5,62.5,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133569,2008,333,1,"Government of Afghanistan","Taleban",31.611795,65.705795,"Afghanistan",700,"Government of Afghanistan - Taleban",4,0,0
133571,2008,333,1,"Government of Afghanistan","Taleban",32.6453,65.9385,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133573,2008,333,1,"Government of Afghanistan","Taleban",33.33333,67.75,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133574,2008,333,1,"Government of Afghanistan","Taleban",32.416667,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133576,2008,333,1,"Government of Afghanistan","Taleban",31.579996,64.377396,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133577,2008,333,1,"Government of Afghanistan","Taleban",32.698113,66.193288,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133578,2008,333,1,"Government of Afghanistan","Taleban",31.640454,65.397591,"Afghanistan",700,"Government of Afghanistan - Taleban",0,11,0
133579,2008,333,1,"Government of Afghanistan","Taleban",34.93549,70.98629,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,1
133580,2008,333,1,"Government of Afghanistan","Taleban",31.072875,65.158015,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
133582,2008,333,1,"Government of Afghanistan","Taleban",33.105,69.660556,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133583,2008,333,1,"Government of Afghanistan","Taleban",31.625941,63.861445,"Afghanistan",700,"Government of Afghanistan - Taleban",0,16,0
133585,2008,333,1,"Government of Afghanistan","Taleban",32.043898,65.195661,"Afghanistan",700,"Government of Afghanistan - Taleban",1,5,0
133586,2008,333,1,"Government of Afghanistan","Taleban",34.349991,62.200001,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133588,2008,333,1,"Government of Afghanistan","Taleban",33.694954,68.892803,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133589,2008,514,3,"Taleban","Civilians",33.305843,68.446963,"Afghanistan",700,"Taleban - Civilians",0,0,2
133590,2008,333,1,"Government of Afghanistan","Taleban",32.209067,66.996744,"Afghanistan",700,"Government of Afghanistan - Taleban",0,43,0
133591,2008,333,1,"Government of Afghanistan","Taleban",32.920909,65.474153,"Afghanistan",700,"Government of Afghanistan - Taleban",0,12,0
133593,2008,333,1,"Government of Afghanistan","Taleban",34.25,68.0,"Afghanistan",700,"Government of Afghanistan - Taleban",6,3,0
133594,2008,333,1,"Government of Afghanistan","Taleban",33.305843,68.446963,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133598,2008,333,1,"Government of Afghanistan","Taleban",32.612577,66.688212,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133599,2008,333,1,"Government of Afghanistan","Taleban",32.21683,62.88273,"Afghanistan",700,"Government of Afghanistan - Taleban",0,6,0
133600,2008,333,1,"Government of Afghanistan","Taleban",32.920909,65.474153,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,10
133601,2008,333,1,"Government of Afghanistan","Taleban",33.530101,70.076616,"Afghanistan",700,"Government of Afghanistan - Taleban",1,1,0
133602,2008,333,1,"Government of Afghanistan","Taleban",33.305843,68.446963,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
133603,2008,333,1,"Government of Afghanistan","Taleban",32.005213,65.500902,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
133604,2008,333,1,"Government of Afghanistan","Taleban",33.383334,69.883334,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133606,2008,333,1,"Government of Afghanistan","Taleban",31.625941,63.861445,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
133608,2008,333,1,"Government of Afghanistan","Taleban",31.579996,64.377396,"Afghanistan",700,"Government of Afghanistan - Taleban",0,60,0
133609,2008,333,1,"Government of Afghanistan","Taleban",35.002284,64.336319,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
133674,2008,333,1,"Government of Afghanistan","Taleban",33.414025,68.207658,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133610,2008,333,1,"Government of Afghanistan","Taleban",31.931196,67.67765,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,5
133611,2008,333,1,"Government of Afghanistan","Taleban",33.414025,68.207658,"Afghanistan",700,"Government of Afghanistan - Taleban",0,9,0
133671,2008,333,1,"Government of Afghanistan","Taleban",33.929385,68.659797,"Afghanistan",700,"Government of Afghanistan - Taleban",0,12,0
133613,2008,333,1,"Government of Afghanistan","Taleban",33.15664,69.491204,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133615,2008,333,1,"Government of Afghanistan","Taleban",33.336796,68.601089,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133618,2008,333,1,"Government of Afghanistan","Taleban",33.305843,68.446963,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
133619,2008,333,1,"Government of Afghanistan","Taleban",33.678715,68.666712,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,6
133620,2008,333,1,"Government of Afghanistan","Taleban",32.584696,65.465693,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,9
133621,2008,333,1,"Government of Afghanistan","Taleban",33.3184,69.9321,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,2
133622,2008,333,1,"Government of Afghanistan","Taleban",31.611795,65.705795,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133623,2008,333,1,"Government of Afghanistan","Taleban",31.579996,64.377396,"Afghanistan",700,"Government of Afghanistan - Taleban",6,0,0
133624,2008,333,1,"Government of Afghanistan","Taleban",33.305843,68.446963,"Afghanistan",700,"Government of Afghanistan - Taleban",0,4,0
133625,2008,333,1,"Government of Afghanistan","Taleban",34.6798,70.9234,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
133675,2008,333,1,"Government of Afghanistan","Taleban",31.579996,64.377396,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133626,2008,333,1,"Government of Afghanistan","Taleban",31.579996,64.377396,"Afghanistan",700,"Government of Afghanistan - Taleban",0,18,0
133627,2008,333,1,"Government of Afghanistan","Taleban",29.433333,64.05,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
133628,2008,333,1,"Government of Afghanistan","Taleban",31.132315,64.193403,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133642,2008,333,1,"Government of Afghanistan","Taleban",31.579996,64.377396,"Afghanistan",700,"Government of Afghanistan - Taleban",0,6,0
133629,2008,333,1,"Government of Afghanistan","Taleban",33.42,70.1352,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133630,2008,333,1,"Government of Afghanistan","Taleban",31.630297,64.261192,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133633,2008,514,3,"Taleban","Civilians",31.5819,64.99308,"Afghanistan",700,"Taleban - Civilians",0,0,26
133636,2008,333,1,"Government of Afghanistan","Taleban",34.325691,68.762323,"Afghanistan",700,"Government of Afghanistan - Taleban",0,19,0
133638,2008,333,1,"Government of Afghanistan","Taleban",34.349991,62.200001,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133639,2008,333,1,"Government of Afghanistan","Taleban",34.325691,68.762323,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
133643,2008,333,1,"Government of Afghanistan","Taleban",31.579996,64.377396,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133645,2008,514,3,"Taleban","Civilians",34.531094,69.162796,"Afghanistan",700,"Taleban - Civilians",0,0,1
133646,2008,333,1,"Government of Afghanistan","Taleban",36.647633,68.860352,"Afghanistan",700,"Government of Afghanistan - Taleban",2,1,5
133647,2008,333,1,"Government of Afghanistan","Taleban",32.622501,65.457451,"Afghanistan",700,"Government of Afghanistan - Taleban",3,15,0
133649,2008,333,1,"Government of Afghanistan","Taleban",32.7228,68.3831,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133650,2008,333,1,"Government of Afghanistan","Taleban",32.997793,66.690348,"Afghanistan",700,"Government of Afghanistan - Taleban",0,3,0
133725,2008,333,1,"Government of Afghanistan","Taleban",33.335091,69.918411,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133651,2008,333,1,"Government of Afghanistan","Taleban",33.346485,69.498413,"Afghanistan",700,"Government of Afghanistan - Taleban",9,0,0
133652,2008,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133653,2008,333,1,"Government of Afghanistan","Taleban",33.315326,69.532119,"Afghanistan",700,"Government of Afghanistan - Taleban",0,6,0
133654,2008,333,1,"Government of Afghanistan","Taleban",34.015449,62.739639,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
133655,2008,333,1,"Government of Afghanistan","Taleban",35.751984,63.77626,"Afghanistan",700,"Government of Afghanistan - Taleban",0,6,0
135406,2005,333,1,"Government of Afghanistan","Taleban",29.889044,63.129694,"Afghanistan",700,"Government of Afghanistan - Taleban",4,0,0
133657,2008,333,1,"Government of Afghanistan","Taleban",35.944583,68.715122,"Afghanistan",700,"Government of Afghanistan - Taleban",2,1,1
133658,2008,333,1,"Government of Afghanistan","Taleban",31.0,64.0,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133659,2008,333,1,"Government of Afghanistan","Taleban",32.630096,62.480503,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,1
133662,2008,333,1,"Government of Afghanistan","Taleban",31.8768,64.7386,"Afghanistan",700,"Government of Afghanistan - Taleban",0,2,0
133676,2008,333,1,"Government of Afghanistan","Taleban",33.3591,70.1828,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133677,2008,333,1,"Government of Afghanistan","Taleban",33.929385,68.659797,"Afghanistan",700,"Government of Afghanistan - Taleban",0,7,0
133691,2008,333,1,"Government of Afghanistan","Taleban",31.829363,64.608526,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,0
133678,2008,333,1,"Government of Afghanistan","Taleban",32.416667,68.75,"Afghanistan",700,"Government of Afghanistan - Taleban",1,20,0
133709,2008,333,1,"Government of Afghanistan","Taleban",33.4232,69.041565,"Afghanistan",700,"Government of Afghanistan - Taleban",0,4,0
133679,2008,333,1,"Government of Afghanistan","Taleban",34.95455,70.914272,"Afghanistan",700,"Government of Afghanistan - Taleban",0,7,0
133682,2008,514,3,"Taleban","Civilians",33.0,65.0,"Afghanistan",700,"Taleban - Civilians",0,0,1
133683,2008,333,1,"Government of Afghanistan","Taleban",34.531094,69.162796,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133685,2008,333,1,"Government of Afghanistan","Taleban",32.612577,66.688212,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133710,2008,333,1,"Government of Afghanistan","Taleban",34.531094,69.162796,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
133687,2008,333,1,"Government of Afghanistan","Taleban",32.920909,65.474153,"Afghanistan",700,"Government of Afghanistan - Taleban",3,5,0
133689,2008,333,1,"Government of Afghanistan","Taleban",31.611795,65.705795,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133692,2008,333,1,"Government of Afghanistan","Taleban",35.6406,63.8698,"Afghanistan",700,"Government of Afghanistan - Taleban",0,5,2
133694,2008,333,1,"Government of Afghanistan","Taleban",33.192284,62.164119,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133695,2008,333,1,"Government of Afghanistan","Taleban",35.561794,63.85009,"Afghanistan",700,"Government of Afghanistan - Taleban",0,4,3
133703,2008,333,1,"Government of Afghanistan","Taleban",32.88363,68.06357,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133696,2008,333,1,"Government of Afghanistan","Taleban",35.550297,63.875397,"Afghanistan",700,"Government of Afghanistan - Taleban",0,4,2
133697,2008,333,1,"Government of Afghanistan","Taleban",31.625941,63.861445,"Afghanistan",700,"Government of Afghanistan - Taleban",0,15,0
133698,2008,333,1,"Government of Afghanistan","Taleban",33.5823,69.1498,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133699,2008,333,1,"Government of Afghanistan","Taleban",33.492041,64.368097,"Afghanistan",700,"Government of Afghanistan - Taleban",1,0,0
133700,2008,333,1,"Government of Afghanistan","Taleban",34.056919,70.661263,"Afghanistan",700,"Government of Afghanistan - Taleban",0,6,0
133701,2008,333,1,"Government of Afghanistan","Taleban",31.918721,67.151789,"Afghanistan",700,"Government of Afghanistan - Taleban",0,7,0
133705,2008,333,1,"Government of Afghanistan","Taleban",33.335091,69.918411,"Afghanistan",700,"Government of Afghanistan - Taleban",0,0,0
133707,2008,333,1,"Government of Afghanistan","Taleban",33.848099,68.971092,"Afghanistan",700,"Government of Afghanistan - Taleban",2,0,0
133711,2008,333,1,"Government of Afghanistan","Taleban",31.611795,65.705795,"Afghanistan",700,"Government of Afghanistan - Taleban",3,1,3
133712,2008,333,1,"Government of Afghanistan","Taleban",30.852922,64.131675,"Afghanistan",700,"Government of Afghanistan - Taleban",3,0,0
133728,2008,333,1,"Government of Afghanistan","Taleban",31.829363,64.608526,"Afghanistan",700,"Government of Afghanistan - Taleban",0,30,0
133715,2008,514,3,"Taleban","Civilians",33.012288,61.252023,"Afghanistan",700,"Taleban - Civilians",0,0,1
133720,2008,333,1,"Government of Afghanistan","Taleban",33.530101,70.076616,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
133723,2008,333,1,"Government of Afghanistan","Taleban",32.10368,66.905121,"Afghanistan",700,"Government of Afghanistan - Taleban",0,1,0
